shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
230117,43.6777236635,-79.823138107,10012
230117,43.6777652457,-79.8232415027,10013
230117,43.6777652457,-79.8232415027,20001
230117,43.6778197373,-79.8233744202,20002
230117,43.6780782421,-79.8241707859,20003
230117,43.678334941,-79.8249671937,20004
230117,43.6785822117,-79.8257228525,20005
230117,43.6787848281,-79.8263392002,20006
230117,43.6787848281,-79.8263392002,30001
230117,43.6788498934,-79.8265376685,30002
230117,43.6791083128,-79.82732786,30003
230117,43.6794317763,-79.8283152902,30004
230117,43.6785093897,-79.8288927494,30005
230117,43.678339315,-79.8289903425,30006
230117,43.6781457584,-79.8290809483,30007
230117,43.6778514159,-79.8291772352,30008
230117,43.6776016012,-79.8292255134,30009
230117,43.6775980004,-79.8292255834,30010
230117,43.6775980004,-79.8292255834,40001
230117,43.6774594691,-79.8292382019,40002
230117,43.6771830146,-79.8292348937,40003
230117,43.6769882889,-79.8292113878,40004
230117,43.6769007521,-79.8291920005,40005
230117,43.6765991532,-79.8291073049,40006
230117,43.67625499,-79.828998627,40007
230117,43.67625499,-79.828998627,50001
230117,43.6760264481,-79.8289261581,50002
230117,43.6758439617,-79.829745982,50003
230117,43.6758016175,-79.830007318,50004
230117,43.6757730933,-79.8302993986,50005
230117,43.6757563106,-79.8307711287,50006
230117,43.6757728078,-79.8310635752,50007
230117,43.6758377387,-79.831601949,50008
230117,43.675914193,-79.8319465761,50009
230117,43.6759962128,-79.8322191448,50010
230117,43.6761043509,-79.8324924482,50011
230117,43.6762177123,-79.8327482838,50012
230117,43.6764067028,-79.8330919741,50013
230117,43.6765871092,-79.8333886917,50014
230117,43.6768902066,-79.8338852459,50015
230117,43.6768902066,-79.8338852459,60001
230117,43.6770019183,-79.8340679261,60002
230117,43.6774010909,-79.8347152175,60003
230117,43.6778167545,-79.8353907318,60004
230117,43.678281585,-79.836031809,60005
230117,43.678367721,-79.8361790146,60006
230117,43.6784665987,-79.8363396209,60007
230117,43.6784905599,-79.8363937439,60008
230117,43.678612141,-79.8366618439,60009
230117,43.6787035346,-79.8368833856,60010
230117,43.6788592971,-79.8374138348,60011
230117,43.6790227912,-79.8381736494,60012
230117,43.6790454807,-79.8382799036,60013
230117,43.6790454807,-79.8382799036,70001
230117,43.6790766502,-79.8384232124,70002
230117,43.6791633953,-79.8387192845,70003
230117,43.6793130484,-79.8390923028,70004
230117,43.6794809498,-79.8394004592,70005
230117,43.6797069051,-79.8397509201,70006
230117,43.680996612,-79.8412049127,70007
230117,43.6811778929,-79.8414123335,70008
230117,43.6811778929,-79.8414123335,80001
230117,43.6812125035,-79.8414513682,80002
230117,43.6818314773,-79.8423798779,80003
230117,43.6830034917,-79.8411067269,80004
230117,43.6839459674,-79.8401071832,80005
230117,43.6843949233,-79.8397188731,80006
230117,43.6845049068,-79.8396435507,80007
230117,43.6861134327,-79.8385330878,80008
230117,43.6864494425,-79.8382834153,80009
230117,43.6867780861,-79.8380177521,80010
230117,43.6869967468,-79.8378274153,80011
230117,43.6870519925,-79.8377705139,80012
230117,43.6870519925,-79.8377705139,90001
230117,43.6873282204,-79.8374860052,90002
230117,43.6876628268,-79.8370986219,90003
230117,43.6880049403,-79.8366527719,90004
230117,43.6883022812,-79.8362313578,90005
230117,43.6885710538,-79.8358340673,90006
230117,43.6887833489,-79.8355495387,90007
230117,43.6892103844,-79.8349556116,90008
230117,43.6892103844,-79.8349556116,100001
230117,43.6895992517,-79.8344157707,100002
230117,43.6898863004,-79.8340454076,100003
230117,43.6904345654,-79.8334205696,100004
230117,43.690795961,-79.8330127702,100005
230117,43.690795961,-79.8330127702,110001
230117,43.6910389573,-79.8327375522,110002
230117,43.6914145637,-79.832310856,110003
230117,43.6918003496,-79.8318231542,110004
230117,43.6923414883,-79.8311189978,110005
230117,43.693206555,-79.8301305717,110006
230117,43.693206555,-79.8301305717,120001
230117,43.6934023409,-79.8299058849,120002
230117,43.6948102689,-79.8282963205,120003
230117,43.6951390404,-79.8276942687,120004
230117,43.6952027831,-79.8275006814,120005
230117,43.6952027831,-79.8275006814,130001
230117,43.6952508308,-79.8273570371,130002
230117,43.6953274866,-79.8270180073,130003
230117,43.6954075043,-79.8267434401,130004
230117,43.6955002811,-79.8263085415,130005
230117,43.6956138614,-79.8256200825,130006
230117,43.6956138614,-79.8256200825,140001
230117,43.6956774117,-79.8252329074,140002
230117,43.6957959571,-79.8247652365,140003
230117,43.6959885671,-79.8242328279,140004
230117,43.696134887,-79.823927175,140005
230117,43.6963405368,-79.8235248066,140006
230117,43.6963928317,-79.8234443625,140007
230117,43.696492997,-79.8232910061,140008
230117,43.696492997,-79.8232910061,150001
230117,43.6965789759,-79.8231590231,150002
230117,43.6968515066,-79.8227814008,150003
230117,43.6975056913,-79.8218688863,150004
230117,43.6990119483,-79.8202012482,150005
230117,43.6990119483,-79.8202012482,160001
230117,43.6992665382,-79.8199182666,160002
230117,43.6998041379,-79.8193145075,160003
230117,43.6998815714,-79.8192273565,160004
230117,43.7000809357,-79.8190025386,160005
230117,43.700617959,-79.8186047886,160006
230117,43.700617959,-79.8186047886,170001
230117,43.7016124858,-79.8178691599,170002
230117,43.7025796172,-79.8170099362,170003
230117,43.702771132,-79.816810077,170004
230117,43.7040069025,-79.8153746164,170005
230117,43.7040069025,-79.8153746164,180001
230117,43.704379676,-79.8149415682,180002
230117,43.7051774155,-79.8139863054,180003
230117,43.7052868271,-79.8138575511,180004
230117,43.7059168764,-79.812968868,180005
230117,43.7059168764,-79.812968868,190001
230117,43.7065966076,-79.8120096791,190002
230117,43.7072446072,-79.8111168786,190003
230117,43.7077645451,-79.8106374283,190004
230117,43.7084625353,-79.8103095983,190005
230117,43.709301688,-79.8102222482,190006
230117,43.709301688,-79.8102222482,200001
230117,43.7094330013,-79.8102084792,200002
230117,43.7095885425,-79.8101867835,200003
230117,43.7102650813,-79.8101336784,200004
230117,43.7106884176,-79.8100619981,200005
230117,43.7111635003,-79.8099446072,200006
230117,43.7117591704,-79.8095616764,200007
230117,43.7125937679,-79.8087780328,200008
230117,43.7129864096,-79.8083531762,200009
230117,43.7132501386,-79.8080860333,200010
230117,43.7141117701,-79.8071329925,200011
230117,43.7141117701,-79.8071329925,210001
230117,43.7171140413,-79.8038098139,210002
230117,43.7171140413,-79.8038098139,220001
230117,43.717800298,-79.8030513177,220002
230117,43.7183869627,-79.8024127226,220003
230117,43.7183869627,-79.8024127226,230001
230117,43.7193172478,-79.8013998013,230002
230117,43.7193172478,-79.8013998013,240001
230117,43.7194863848,-79.8012151791,240002
230117,43.720367695,-79.8002553391,240003
230117,43.7206383187,-79.7999606774,240004
230117,43.7206383187,-79.7999606774,250001
230117,43.7208074532,-79.799776047,250002
230117,43.7213941769,-79.7991448351,250003
230117,43.7215749083,-79.7989500365,250004
230117,43.7223468318,-79.7981214323,250005
230117,43.7225340716,-79.7979463614,250006
230117,43.7226278219,-79.797871238,250007
230117,43.7226278219,-79.797871238,260001
230117,43.7226796024,-79.7978292328,260002
230117,43.7228959092,-79.7976784087,260003
230117,43.7230255104,-79.7975876691,260004
230117,43.724237975,-79.7969550619,260005
230117,43.725557258,-79.7962917335,260006
230117,43.7259308877,-79.7976574292,260007
230117,43.7260327173,-79.7980079992,260008
230117,43.7260327173,-79.7980079992,270001
230117,43.7261364245,-79.7983659823,270002
230117,43.7262756817,-79.7985941318,270003
230117,43.7263870975,-79.7987433776,270004
230117,43.7265351211,-79.798863336,270005
230117,43.7266246188,-79.7988975534,270006
230117,43.7267355516,-79.7989152019,270007
230117,43.7269591264,-79.7989417738,270008
230117,43.7270859366,-79.7989280653,270009
230117,43.7272340384,-79.7988841329,270010
230117,43.7274310769,-79.7987845917,270011
230117,43.7275866019,-79.7986759468,270012
230117,43.7276991262,-79.7985880266,270013
230117,43.7280375597,-79.798320522,270014
230117,43.7280375597,-79.798320522,280001
230117,43.7280375597,-79.798320522,280002
230117,43.7280375597,-79.798320522,290001
230117,43.7283777798,-79.798051737,290002
230117,43.7295090672,-79.7971487844,290003
230117,43.7296897815,-79.7969527117,290004
230117,43.7296897815,-79.7969527117,300001
230117,43.7303128853,-79.7962722234,300002
230117,43.7295079363,-79.7951609323,300003
230117,43.7293653857,-79.794962644,300004
230117,43.7291588916,-79.7946774828,300005
230117,43.7284580302,-79.793704448,300006
230117,43.7282980851,-79.7934792002,300007
230117,43.7281792775,-79.7933127253,300008
230117,43.7288085202,-79.792448332,300009
230117,43.729024245,-79.7920727484,300010
230117,43.72940151,-79.7911364162,300011
230117,43.7295812227,-79.7907615488,300012
230117,43.7298086837,-79.7903894429,300013
230117,43.7298086837,-79.7903894429,310001
230117,43.7299910221,-79.7900927421,310002
230117,43.7306758556,-79.7893786523,310003
230117,43.7309509826,-79.7890018488,310004
230117,43.7311312538,-79.7886803461,310005
230117,43.7311312538,-79.7886803461,320001
230117,43.731401672,-79.78819933,320002
230117,43.7318843454,-79.7872719841,320003
230117,43.7320698768,-79.7870223835,320004
230117,43.7334112762,-79.7855648371,320005
230117,43.7334112762,-79.7855648371,330001
230117,43.7335884087,-79.7853725141,330002
230117,43.7342418497,-79.7846726211,330003
230117,43.7345160229,-79.7842076284,330004
230117,43.735066887,-79.7826691167,330005
230117,43.7353219619,-79.7822715509,330006
230117,43.7353219619,-79.7822715509,340001
230117,43.7357931346,-79.7815368047,340002
230117,43.7363349405,-79.7807559093,340003
230117,43.7347714397,-79.7786071158,340004
230117,43.7347714397,-79.7786071158,350001
230117,43.734614272,-79.7783917625,350002
230117,43.732951255,-79.7762028995,350003
230117,43.7320887367,-79.7750309182,350004
230117,43.7316730026,-79.7744657322,350005
230117,43.7316730026,-79.7744657322,360001
230117,43.731491176,-79.7742186198,360002
230117,43.7309155605,-79.773438173,360003
230117,43.7302558561,-79.7725415006,360004
230117,43.7300694578,-79.7722882849,360005
230117,43.7300694578,-79.7722882849,370001
230117,43.7296847838,-79.7717659595,370002
230117,43.729286106,-79.7714487977,370003
230117,43.7291511642,-79.7713758163,370004
230117,43.7289310977,-79.7712573937,370005
230117,43.7286140778,-79.7711657868,370006
230117,43.7279484112,-79.7709720482,370007
230117,43.7279484112,-79.7709720482,380001
230117,43.7274191396,-79.7708189801,380002
230117,43.7268100773,-79.7706141583,380003
230117,43.726353103,-79.7706533035,380004
230117,43.7261492814,-79.7707058939,380005
230117,43.7259391717,-79.7707598541,380006
230117,43.7256508869,-79.7709122548,380007
230117,43.7256508869,-79.7709122548,390001
230117,43.7254798857,-79.7710026609,390002
230117,43.7246980068,-79.7714730539,390003
230117,43.7242649776,-79.7716457874,390004
230117,43.7237982473,-79.7716987789,390005
230117,43.7234337711,-79.7716317356,390006
230117,43.7230310129,-79.7714375998,390007
230117,43.7227266878,-79.7711868282,390008
230117,43.7224399712,-79.7708152736,390009
230117,43.7222199608,-79.7704510486,390010
230117,43.722008911,-79.7700829184,390011
230117,43.7217441745,-79.7696625057,390012
230117,43.722356379,-79.7689882573,390013
230117,43.7229517433,-79.7683391703,390014
230117,43.7235222599,-79.7677241008,390015
230117,43.724550143,-79.7664391375,390016
230117,43.7252296978,-79.7655834154,390017
230117,43.7254348783,-79.7653234399,390018
230117,43.7256577937,-79.765038267,390019
230117,43.7257395242,-79.7649360207,390020
230117,43.7258958639,-79.7647391231,390021
230117,43.7266180771,-79.7638328216,390022
230117,43.7274516368,-79.7628993741,390023
230117,43.7286027882,-79.7616117028,390024
230117,43.7291591632,-79.7625202915,390025
230117,43.7294515764,-79.762999753,390026
230117,43.7296368392,-79.7633957501,390027
230117,43.7298391767,-79.7638721058,390028
230117,43.7298786633,-79.7639433095,390029
230117,43.730253644,-79.7645651185,390030
230117,43.7310975542,-79.7635891936,390031
230117,43.7312691809,-79.7633907184,390032
230117,43.7312691809,-79.7633907184,400001
230117,43.7312691809,-79.7633907184,400002
230117,43.7312691809,-79.7633907184,410001
230117,43.7319156729,-79.7626435728,410002
230117,43.7322927163,-79.7632889444,410003
230117,43.7322927163,-79.7632889444,420001
230117,43.7325404131,-79.7637134774,420002
230117,43.7331302656,-79.7647220354,420003
230117,43.733282554,-79.7649833917,420004
230117,43.7338724357,-79.7659956991,420005
230117,43.7341116615,-79.7663037046,420006
230117,43.7341116615,-79.7663037046,430001
230117,43.7343801077,-79.7666496069,430002
230117,43.7354821361,-79.7680649536,430003
230117,43.7358994516,-79.7685233052,430004
230117,43.7365846283,-79.769023363,430005
230117,43.7367807888,-79.7692627359,430006
230117,43.7367807888,-79.7692627359,440001
230117,43.7368820596,-79.769386083,440002
230117,43.7375497434,-79.7702689946,440003
230117,43.7377059326,-79.7704756643,440004
230117,43.7377059326,-79.7704756643,450001
230117,43.7383544241,-79.7713329141,450002
230117,43.7384592133,-79.7714487449,450003
230117,43.7385892077,-79.7715640607,450004
230117,43.7386936231,-79.7716451286,450005
230117,43.7390507512,-79.7718663256,450006
230117,43.740600071,-79.7727660576,450007
230117,43.7407334381,-79.7728601994,450008
230117,43.7409755669,-79.7731048717,450009
230117,43.7410778138,-79.773235665,450010
230117,43.7410778138,-79.773235665,460001
230117,43.7415799111,-79.7738774061,460002
230117,43.7426765576,-79.7723659624,460003
230117,43.7433338939,-79.7714496442,460004
230117,43.7433338939,-79.7714496442,470001
230117,43.7441943855,-79.7702521929,470002
230117,43.7448563789,-79.7693518781,470003
230117,43.7448563789,-79.7693518781,480001
230117,43.744917609,-79.769268654,480002
230117,43.7451981349,-79.7688977668,480003
230117,43.7456074768,-79.7682820493,480004
230117,43.7456297271,-79.7682579954,480005
230117,43.7458335534,-79.7680389524,480006
230117,43.7463768645,-79.7675732383,480007
230117,43.7466147089,-79.767336104,480008
230117,43.7467928567,-79.7671573254,480009
230117,43.7467928567,-79.7671573254,490001
230117,43.7470378078,-79.7669113478,490002
230117,43.7480176468,-79.7659311425,490003
230117,43.7488807878,-79.7650675731,490004
230117,43.7492531178,-79.764694753,490005
230117,43.7494989641,-79.7643655187,490006
230117,43.7497942928,-79.7639495609,490007
230117,43.7497942928,-79.7639495609,500001
230117,43.7499636885,-79.7637113234,500002
230117,43.750987052,-79.7622630949,500003
230117,43.7511661847,-79.762009742,500004
230117,43.7512007671,-79.7619605874,500005
230117,43.7512007671,-79.7619605874,510001
230117,43.7519047697,-79.7609548707,510002
230117,43.7520364457,-79.7607260895,510003
230117,43.7521203601,-79.7605765463,510004
230117,43.7522183135,-79.7603931758,510005
230117,43.7524016842,-79.7600329024,510006
230117,43.7524016842,-79.7600329024,520001
230117,43.7525700741,-79.7597027471,520002
230117,43.7532235407,-79.7584396612,520003
230117,43.7534861207,-79.7580777375,520004
230117,43.7538360665,-79.7576357477,520005
230117,43.7538360665,-79.7576357477,530001
230117,43.7540989815,-79.7573048636,530002
230117,43.7551975328,-79.756154231,530003
230117,43.7551975328,-79.756154231,540001
230117,43.7558785423,-79.7554395275,540002
230117,43.7562910152,-79.7551179433,540003
230117,43.7574262616,-79.7544447218,540004
230117,43.758031017,-79.7540868339,540005
230117,43.758031017,-79.7540868339,550001
230117,43.7589112915,-79.7535642106,550002
230117,43.7591555087,-79.753418765,550003
230117,43.7591555087,-79.753418765,560001
230117,43.7597504128,-79.7530660297,560002
230117,43.7611016415,-79.7524665051,560003
230117,43.7611016415,-79.7524665051,570001
230117,43.7614304871,-79.7523205328,570002
230117,43.7617717721,-79.7521593925,570003
230117,43.7620947685,-79.7519725419,570004
230117,43.7624657635,-79.7517287865,570005
230117,43.7628517488,-79.7514561425,570006
230117,43.7630745938,-79.7512502483,570007
230117,43.7632599841,-79.7510774328,570008
230117,43.7636525621,-79.7506667427,570009
230117,43.7638872746,-79.7503935086,570010
230117,43.7638872746,-79.7503935086,580001
230117,43.7639672852,-79.7502999084,580002
230117,43.764162525,-79.750039917,580003
230117,43.7650343468,-79.7488290767,580004
230117,43.7650343468,-79.7488290767,590001
230117,43.7652179217,-79.7485730461,590002
230117,43.7654911618,-79.7482008443,590003
230117,43.7658350397,-79.7477016833,590004
230117,43.765946297,-79.7475018206,590005
230117,43.7660503526,-79.7473021074,590006
230117,43.766146866,-79.7470714909,590007
230117,43.7662195783,-79.7468873396,590008
230117,43.766324644,-79.746533545,590009
230117,43.7663644441,-79.7463861097,590010
230117,43.7663849172,-79.7462825623,590011
230117,43.7663849172,-79.7462825623,600001
230117,43.7663993889,-79.7462064731,600002
230117,43.7664296826,-79.7460132669,600003
230117,43.7665244491,-79.7452136594,600004
230117,43.7666371022,-79.7441577382,600005
230117,43.7666973661,-79.7435787547,600006
230117,43.766696066,-79.743296754,600007
230117,43.7666994877,-79.7431985316,600008
230117,43.766653101,-79.7425012669,600009
230117,43.7665374424,-79.7407469215,600010
230117,43.7664735503,-79.7399332416,600011
230117,43.7664735503,-79.7399332416,610001
230117,43.7664661534,-79.7398340042,610002
230117,43.766418005,-79.7392237503,610003
230117,43.7664149396,-79.7387827599,610004
230117,43.7664226664,-79.7386670536,610005
230117,43.7665092987,-79.7379508472,610006
230117,43.7665700744,-79.7377470562,610007
230117,43.7665700744,-79.7377470562,620001
230117,43.7666760255,-79.7373944673,620002
230117,43.7673573977,-79.7354208247,620003
230117,43.7676670571,-79.7345197476,620004
230117,43.7676670571,-79.7345197476,630001
230117,43.7677316061,-79.7343320212,630002
230117,43.7677715004,-79.7341945119,630003
230117,43.7678607281,-79.7337962923,630004
230117,43.7678890902,-79.7335931764,630005
230117,43.7679062867,-79.7334387512,630006
230117,43.7679215535,-79.7333539431,630007
230117,43.767971773,-79.7328484525,630008
230117,43.767971773,-79.7328484525,640001
230117,43.7679830668,-79.7327301822,640002
230117,43.7679988337,-79.7326093325,640003
230117,43.7680395756,-79.7323860751,640004
230117,43.7680906781,-79.7321228404,640005
230117,43.76816416,-79.7318479503,640006
230117,43.7682863094,-79.7314962416,640007
230117,43.768408316,-79.7312128693,640008
230117,43.768463937,-79.7311135398,640009
230117,43.768463937,-79.7311135398,650001
230117,43.7686449397,-79.7307916446,650002
230117,43.7690586276,-79.7300995411,650003
230117,43.7692456083,-79.7298296966,650004
230117,43.7693899604,-79.7296129366,650005
230117,43.769431412,-79.7295350259,650006
230117,43.769431412,-79.7295350259,660001
230117,43.7695284139,-79.7293515714,660002
230117,43.7696892348,-79.7289965457,660003
230117,43.769794284,-79.7287271881,660004
230117,43.7698847225,-79.7284395019,660005
230117,43.7699647746,-79.7281085481,660006
230117,43.7700133753,-79.7277832302,660007
230117,43.7700456337,-79.7274458334,660008
230117,43.770045084,-79.7270731002,660009
230117,43.7700208381,-79.7266747776,660010
230117,43.7700027952,-79.7257830584,660011
230117,43.7700027952,-79.7257830584,670001
230117,43.7699796043,-79.724592011,670002
230117,43.7699752412,-79.7245237672,670003
230117,43.7699635102,-79.7244407703,670004
230117,43.7699296195,-79.7242277841,670005
230117,43.7699077092,-79.7241201541,670006
230117,43.7698648717,-79.7239123284,670007
230117,43.7696995196,-79.7232958491,670008
230117,43.7695559231,-79.722773338,670009
230117,43.7693614872,-79.7222941559,670010
230117,43.769138647,-79.7218516133,670011
230117,43.7689388405,-79.7215365566,670012
230117,43.7686800082,-79.7211767889,670013
230117,43.7686800082,-79.7211767889,680001
230117,43.7666047535,-79.7182938867,680002
230117,43.7677398478,-79.7169849676,680003
230117,43.7677398478,-79.7169849676,690001
230117,43.767945163,-79.7167469997,690002
230117,43.7683239583,-79.7163226804,690003
230117,43.7685906575,-79.7160187871,690004
230117,43.7695508234,-79.7149297175,690005
230117,43.7698904096,-79.7145422469,690006
230117,43.7698904096,-79.7145422469,700001
230117,43.7710051605,-79.7132696526,700002
230117,43.7724282467,-79.711635028,700003
230117,43.7724282467,-79.711635028,710001
230117,43.7728984492,-79.7110943668,710002
230117,43.7714958872,-79.7091998411,710003
230117,43.7714958872,-79.7091998411,720001
230117,43.7699497636,-79.7071134264,720002
230117,43.7704025328,-79.7064662743,720003
230117,43.7704025328,-79.7064662743,730001
230117,43.7717572449,-79.7045273216,730002
230117,43.7717722941,-79.7045046314,730003
230117,43.77186941,-79.7043347945,730004
230117,43.7720063143,-79.7041007291,730005
230117,43.772045076,-79.7040253406,730006
230117,43.7721276196,-79.7038409066,730007
230117,43.7721486598,-79.7037907511,730008
230117,43.7721486598,-79.7037907511,740001
230117,43.7722117519,-79.7036377998,740002
230117,43.7723137883,-79.703425608,740003
230117,43.77253968,-79.7027025422,740004
230117,43.7725621815,-79.7026225335,740005
230117,43.7726242,-79.7023751705,740006
230117,43.7726934728,-79.7020530978,740007
230117,43.7728311547,-79.701333174,740008
230117,43.7728804693,-79.7010773858,740009
230117,43.7731244087,-79.699884231,740010
230117,43.7731722075,-79.6994955206,740011
230117,43.7731745545,-79.6994644061,740012
230117,43.7731745545,-79.6994644061,750001
230117,43.7731889428,-79.6992255251,750002
230117,43.7731915296,-79.6989782021,750003
230117,43.7731771826,-79.6987461568,750004
230117,43.773137385,-79.6984140175,750005
230117,43.7730809222,-79.698120759,750006
230117,43.7729635055,-79.6976933868,750007
230117,43.7728565473,-79.6973937708,750008
230117,43.7727439954,-79.6971564043,750009
230117,43.7725858263,-79.6968666003,750010
230117,43.7721316209,-79.6961197663,750011
230117,43.7721316209,-79.6961197663,760001
230117,43.7720729055,-79.6960241252,760002
230117,43.7716967962,-79.6954147676,760003
230117,43.771637095,-79.6953116943,760004
230117,43.7715818518,-79.6952047967,760005
230117,43.7714950672,-79.6950165794,760006
230117,43.77141834,-79.6948418115,760007
230117,43.7713432426,-79.6946520984,760008
230117,43.7713209295,-79.6945904584,760009
230117,43.7712593339,-79.6944004522,760010
230117,43.7712396643,-79.6943337848,760011
230117,43.7712077107,-79.694216442,760012
230117,43.7712067538,-79.6942114928,760013
230117,43.7712067538,-79.6942114928,770001
230117,43.7711708304,-79.6940619313,770002
230117,43.7711489628,-79.6939605218,770003
230117,43.7710847479,-79.6936202309,770004
230117,43.7710507857,-79.6934060172,770005
230117,43.7710347072,-79.693259752,770006
230117,43.7710291268,-79.6931654433,770007
230117,43.7710262469,-79.6930710758,770008
230117,43.7710221929,-79.6925592531,770009
230117,43.7711008129,-79.6919549257,770010
230117,43.7711226954,-79.6918215007,770011
230117,43.7711303133,-79.6917790895,770012
230117,43.7711526364,-79.6916841724,770013
230117,43.7712903554,-79.6912090168,770014
230117,43.771434626,-79.6908343594,770015
230117,43.7714618903,-79.6907778515,770016
230117,43.7714618903,-79.6907778515,780001
230117,43.7727241287,-79.6888852622,780002
230117,43.7727241287,-79.6888852622,790001
230117,43.7728038594,-79.6887716916,790002
230117,43.7729031511,-79.6886365699,790003
230117,43.7731985242,-79.6882486525,790004
230117,43.7735570236,-79.6877127293,790005
230117,43.7738426213,-79.6872579186,790006
230117,43.7740762218,-79.6869011617,790007
230117,43.7742100324,-79.6866360514,790008
230117,43.7743584737,-79.6863122187,790009
230117,43.7744492899,-79.686066686,790010
230117,43.774540563,-79.6857043404,790011
230117,43.7745726252,-79.6854389694,790012
230117,43.7745726252,-79.6854389694,800001
230117,43.7746096018,-79.6851312429,800002
230117,43.7746175589,-79.6848837958,800003
230117,43.7747096917,-79.6838926837,800004
230117,43.774789527,-79.6828508928,800005
230117,43.7749078672,-79.6812453633,800006
230117,43.774919563,-79.6810885408,800007
230117,43.7749795697,-79.680670956,800008
230117,43.7749795697,-79.680670956,810001
230117,43.7750237776,-79.6803667932,810002
230117,43.7750955983,-79.6799588877,810003
230117,43.7751894169,-79.6797406132,810004
230117,43.7752899339,-79.6794786999,810005
230117,43.77540084,-79.6792588052,810006
230117,43.7755824075,-79.6789205499,810007
230117,43.7757163285,-79.678666596,810008
230117,43.77588704,-79.6784018898,810009
230117,43.7762405706,-79.6779852835,810010
230117,43.7768300217,-79.6773373148,810011
230117,43.7771632332,-79.6769546947,810012
230117,43.7771632332,-79.6769546947,820001
230117,43.7799950414,-79.6737035036,820002
230117,43.7803852868,-79.6732711162,820003
230117,43.7803852868,-79.6732711162,830001
230117,43.7818058193,-79.6716987181,830002
230117,43.7818058193,-79.6716987181,840001
230117,43.7821311697,-79.6713385775,840002
230117,43.7824473584,-79.6709649659,840003
230117,43.7826580662,-79.670657068,840004
230117,43.7829087195,-79.6702227648,840005
230117,43.7831655164,-79.6696976007,840006
230117,43.7833527829,-79.6691553335,840007
230117,43.7835690087,-79.6682395915,840008
230117,43.7836016959,-79.6680313244,840009
230117,43.7836016959,-79.6680313244,850001
230117,43.7836937875,-79.6674352379,850002
230117,43.7837112092,-79.6667674862,850003
230117,43.7838271409,-79.6639736542,850004
230117,43.7838271409,-79.6639736542,860001
230117,43.7838460109,-79.6635084389,860002
230117,43.783251163,-79.6634570699,860003
230117,43.7829061616,-79.6633665803,860004
230117,43.7828636951,-79.6633538564,860005
230117,43.7827949793,-79.66332929,860006
230117,43.7826709916,-79.6632748868,860007
230117,43.7826093752,-79.6632414631,860008
230117,43.7825349678,-79.663192169,860009
230117,43.782484995,-79.663153515,860010
230117,43.7824204019,-79.6630965459,860011
230117,43.7823803161,-79.6630564291,860012
230117,43.782342016,-79.6630150297,860013
230117,43.7822844932,-79.6629467186,860014
230117,43.7822258812,-79.6628622765,860015
230117,43.7818864025,-79.6623205587,860016
230117,43.7816364443,-79.6618886948,860017
230117,43.7816364443,-79.6618886948,870001
230117,43.7814296643,-79.6615304341,870002
230117,43.7811248652,-79.6610289663,870003
230117,43.7810459974,-79.6609064557,870004
230117,43.7808509507,-79.6607045207,870005
230117,43.7801477008,-79.6600852066,870006
230117,43.7796873675,-79.6597574794,870007
230117,43.77933392,-79.6594845316,870008
230117,43.77933392,-79.6594845316,880001
230117,43.7790540829,-79.6592695898,880002
230117,43.7783917586,-79.6587624771,880003
230117,43.7780685717,-79.6586131289,880004
230117,43.7778175018,-79.658547912,880005
230117,43.7776057026,-79.6584532368,880006
230117,43.7774777766,-79.6583703556,880007
230117,43.7773469168,-79.6582676582,880008
230117,43.7773377696,-79.6582554365,880009
230117,43.7772409545,-79.6581383092,880010
230117,43.77697038,-79.6577156554,880011
230117,43.7774865443,-79.657123796,880012
230117,43.7776779811,-79.6568647699,880013
230117,43.7778515314,-79.6566160837,880014
230117,43.7780198062,-79.6563016539,880015
230117,43.778194045,-79.6559585078,880016
230117,43.7783727774,-79.6555382145,880017
230117,43.7785386806,-79.6550225216,880018
230117,43.7779739612,-79.6547009105,880019
230117,43.7779739612,-79.6547009105,890001
230117,43.7762335686,-79.6537098128,890002
230117,43.7762335686,-79.6537098128,900001
230117,43.7737507845,-79.6522968184,900002
230117,43.773299322,-79.652036083,900003
230117,43.7731660787,-79.651960796,900004
230117,43.7731660787,-79.651960796,910001
230117,43.7686445428,-79.6493811546,910002
230117,43.7671153357,-79.6485123296,910003
230117,43.7669375457,-79.6496195994,910004
230118,43.7669375457,-79.6496195994,10001
230118,43.7667915889,-79.6505261184,10002
230118,43.7660770213,-79.6549837622,10003
230118,43.7659417883,-79.6558105016,10004
230118,43.7661857173,-79.6558808249,10005
230118,43.7663766256,-79.6559597905,10006
230118,43.7663766256,-79.6559597905,20001
230118,43.766680621,-79.6560846783,20002
230118,43.766973893,-79.6562930494,20003
230118,43.767165113,-79.6564751314,20004
230118,43.7674512372,-79.6568414544,20005
230118,43.7680916536,-79.657705527,20006
230118,43.7692700197,-79.6592968601,20007
230118,43.7692700197,-79.6592968601,30001
230118,43.7695444769,-79.6596671971,30002
230118,43.7704777654,-79.6609385416,30003
230118,43.7714473948,-79.6622389354,30004
230118,43.7717913438,-79.6627009391,30005
230118,43.7717913438,-79.6627009391,40001
230118,43.772170034,-79.6632081476,40002
230118,43.7727768797,-79.6625149597,40003
230118,43.7727768797,-79.6625149597,50001
230118,43.7741326882,-79.6609638365,50002
230118,43.7741326882,-79.6609638365,60001
230118,43.7743592396,-79.6607040535,60002
230118,43.77697038,-79.6577156554,60003
